the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E6100000A102D49296CE52C076DBE810F6FA4340,0101000020110F00001E6A580010F25FC15E84AFDA4F8A5241,378992,2019,201919092319.0,0411,2019-10-14,21:58:00,B,M,22,thigh,N,N,N,0 BLOCK N Ruby St,0,2675394.39388005,238611.97414357,19,0,1,0,39.96063434,-75.22794028
0101000020E6100000622C365A4CCF52C0EEA3A69FE8FC4340,0101000020110F00009A7F60C544F35FC1BEBDEF56788C5241,378993,2019,201919089444.0,0411,2019-10-07,20:40:00,B,M,33,multi,N,N,N,5900 BLOCK Lansdowne Ave,0,2672127.93518989,244063.58922456,19,0,1,0,39.97584911,-75.23903518
0101000020E61000009A3B9FA6BBCE52C008FDF1037CFB4340,0101000020110F0000E3C21CFB4EF25FC1AEB3CE47E48A5241,378994,2019,201919089815.0,0111,2019-10-08,20:02:00,B,M,27,head/multi,N,N,N,5500 BLOCK New Place,0,2674717.79451147,240082.37901114,19,0,1,1,39.96472215,-75.2302033
0101000020E6100000E071821D5CCE52C03C53226850FB4340,0101000020110F000056EA3EB4ACF15FC1ADEB30F5B38A5241,378995,2019,201919091334.0,0411,2019-10-12,04:47:00,B,M,33,multi,N,N,N,200 BLOCK N 52nd St,0,2676365.45985131,239644.46322031,19,0,1,0,39.96339132,-75.22437227
0101000020E6100000E071821D5CCE52C03C53226850FB4340,0101000020110F000056EA3EB4ACF15FC1ADEB30F5B38A5241,378996,2019,201919091340.0,0411,2019-10-12,04:47:00,B,M,44,arm,N,N,N,200 BLOCK N 52nd St,0,2676365.45985131,239644.46322031,19,0,1,0,39.96339132,-75.22437227
0101000020E6100000738A0AAC4ECF52C0BFAF999550FB4340,0101000020110F0000DF630EB648F35FC1795E9227B48A5241,378997,2019,201919095734.0,0411,2019-10-23,23:42:00,B,M,19,leg,N,N,N,100 BLOCK N Redfield St,0,2672217.22766222,239528.11666822,19,0,1,0,39.96339674,-75.23917676
0101000020E6100000D645C0D706D052C03F245370BEFC4340,0101000020110F0000F5942F8B81F45FC1C6064196498C5241,378998,2019,201919091827.0,0411,2019-10-13,18:28:00,B,M,46,multi,N,N,N,6500 BLOCK Lansdowne Ave,0,2668952.44154088,243504.32328273,19,0,1,0,39.97456173,-75.25041765
0101000020E6100000060EAA059DCF52C0EB13E5773FFB4340,0101000020110F00000B8AF2CBCDF35FC11B3A4530A18A5241,378999,2019,201919089235.0,0111,2019-10-06,23:48:00,B,F,32,head,N,N,N,0 BLOCK N Robinson St,0,2670882.68702422,239299.84612739,19,0,1,1,39.9628744,-75.24395887
0101000020E6100000D1221D1611CF52C0CCBDB83B88FB4340,0101000020110F0000FDC50A1AE0F25FC17823BDD1F18A5241,379000,2019,201919098514.0,0411,2019-11-01,00:25:00,B,M,31,neck,N,N,N,200 BLOCK N Cecil St,0,2673252.84632589,240176.49102764,19,0,1,0,39.96509501,-75.23541787
0101000020E6100000973BD096B5CE52C05CFB0AEBA9FB4340,0101000020110F0000679435AF44F25FC185B37425178B5241,379001,2019,201919099318.0,0411,2019-11-03,12:14:00,B,M,14,multi,N,N,N,5500 BLOCK Pearl St,0,2674806.89800781,240595.42982231,19,0,1,0,39.96612299,-75.22983332
0101000020E6100000B20FD33A81CE52C0B87382B200FB4340,0101000020110F0000C66B2FBFEBF15FC18B9758A25B8A5241,379002,2019,201919077745.0,0111,2019-09-03,23:30:00,B,M,28,neck,N,N,N,0 BLOCK N 53rd St,0,2675756.0516213,238740.5440964,19,0,1,1,39.96095878,-75.22663756
0101000020E6100000973BD096B5CE52C05CFB0AEBA9FB4340,0101000020110F0000679435AF44F25FC185B37425178B5241,379003,2019,201919099318.0,0111,2019-11-03,12:14:00,B,M,23,multi,N,N,N,5500 BLOCK Pearl St,0,2674806.89800781,240595.42982231,19,0,1,1,39.96612299,-75.22983332
0101000020E610000062C30DD76EC752C0947FF30353004440,0101000020110F0000C49E209EE8E55FC1F39CFF9B41905241,379379,2019,201925041539.0,0411,2019-05-25,21:39:00,W,M,21,leg,N,N,N,700 BLOCK E KINGSTON ST,1,2706266.00077188,254783.02743131,25,0,1,0,40.00253343,-75.11614014
0101000020E6100000F2427C5896C752C07870C16309004440,0101000020110F00006E0ACFB82BE65FC1D777E5FAEF8F5241,379380,2019,201925044557.0,0411,2019-06-03,15:40:00,W,M,33,thigh,N,N,N,600 BLOCK E Ontario St,1,2705615.18317589,253944.75909473,25,0,1,0,40.00028655,-75.11855137
0101000020E6100000808EA0423FC952C0936215A90F014440,0101000020110F000094C26D7BFDE85FC15B4B02C612915241,379381,2019,201925063329.0,0411,2019-08-03,15:25:00,W,M,21,hand,N,N,N,1000 BLOCK W ERIE AV,1,2698266.51349005,256643.7543529,25,0,1,0,40.00829042,-75.1444861
0101000020E6100000B73BB54478C852C0E9FA159D72024440,0101000020110F0000A6E57379ABE75FC1C23608629C925241,379382,2019,201925049220.0,0411,2019-06-16,18:55:00,B,M,33,multi,N,N,N,4400 BLOCK N 4th St,0,2701550.35009822,260688.64357281,25,0,1,0,40.01912273,-75.1323406
0101000020E61000009F206FC16BC852C0395F0DCC61FF4340,0101000020110F0000B1A75E3896E75FC1060FE12D368F5241,379383,2019,201925050046.0,0411,2019-06-18,23:35:00,W,M,32,leg,N,N,N,2900 BLOCK Waterloo St,1,2702022.81372023,251973.9956478,25,0,1,0,39.99517203,-75.13157688
0101000020E610000017E41D963CC952C074CA6970D7FF4340,0101000020110F0000FD0BB8F0F8E85FC1FE66E399B88F5241,379384,2019,201925050825.0,0111,2019-06-21,19:02:00,B,M,27,multi,N,N,N,3000 BLOCK N DARIEN ST,0,2698414.60899439,253175.63956998,25,0,1,1,39.99876218,-75.1443229
0101000020E61000008B08948764C752C040FC99CDA5FF4340,0101000020110F00005871B61AD7E55FC1D8DC7992818F5241,379385,2019,201925054085.0,0411,2019-07-02,12:57:00,B,M,21,groin,N,N,N,700 BLOCK E Hilton St,0,2706499.65778489,252863.53816006,25,0,1,0,39.99724741,-75.11551084
0101000020E6100000A042222B87C852C0B018F9E5E1FF4340,0101000020110F00000691A3C8C4E75FC1A8EC6732C48F5241,379386,2019,201925064869.0,0111,2019-08-09,03:15:00,W,M,31,multi,N,N,N,3200 BLOCK N 2ND ST,1,2701512.04308823,253383.57944281,25,0,1,1,39.99908137,-75.13325003
0101000020E61000008B08948764C752C040FC99CDA5FF4340,0101000020110F00005871B61AD7E55FC1D8DC7992818F5241,379387,2019,201925054087.0,0411,2019-07-02,12:57:00,B,M,34,hip,N,N,N,700 BLOCK E Hilton St,0,2706499.65778489,252863.53816006,25,0,1,0,39.99724741,-75.11551084
0101000020E6100000730EBF1736C852C04C45D74303004440,0101000020110F0000A64F86113BE75FC187429230E98F5241,379388,2019,201925057824.0,0111,2019-07-15,04:56:00,W,M,28,chest,N,N,N,3300 BLOCK N Lee St,1,2702886.80805522,253795.4667424,25,0,1,1,40.00009964,-75.12830156
0101000020E6100000B4720E2242C752C0EF279D2722034440,0101000020110F00006FD4A5AD9CE55FC1AEB185105F935241,379389,2019,201925065734.0,0411,2019-08-11,23:40:00,W,M,20,leg,N,N,N,4900 BLOCK BINGHAM ST,1,2706791.45444539,262796.96481548,25,0,1,0,40.02447982,-75.11341144
0101000020E6100000730EBF1736C852C04C45D74303004440,0101000020110F0000A64F86113BE75FC187429230E98F5241,379390,2019,201925057824.0,3006,2019-07-15,04:56:00,W,M,26,arm,N,N,N,3300 BLOCK N Lee St,1,2702886.80805522,253795.4667424,25,0,1,0,40.00009964,-75.12830156
0101000020E6100000429899A18AC952C02BA66F25FD014440,0101000020110F00001DB6E1817DE95FC1D228A51D1A925241,379391,2019,201925067729.0,0411,2019-08-19,18:51:00,B,M,48,multi,N,N,N,1300 BLOCK COLWYN ST,0,2696900.67107739,259244.76325847,25,0,1,0,40.01553791,-75.14908638
0101000020E6100000DA473C1379C852C0FE591C63E1014440,0101000020110F000000B142D8ACE75FC1955B3D55FB915241,379392,2019,201925068325.0,0111,2019-08-21,20:52:00,B,M,24,neck,N,N,N,300 BLOCK W HUNTING PARK AVE,0,2701584.41367839,259074.45880906,25,0,1,1,40.01469077,-75.13238984
0101000020E6100000BEE32DBA69C852C03EA9DD4CD8FE4340,0101000020110F0000D8F75CC692E75FC1C4801AC19D8E5241,379393,2019,201925070750.0,0411,2019-08-30,20:35:00,B,M,25,buttocks,N,N,N,2700 BLOCK N Hope St,0,2702102.80076498,250447.13879339,25,0,1,0,39.99097596,-75.13145308
0101000020E610000099FFC2B87CC752C09FD76D8AA6024440,0101000020110F0000313E753200E65FC1FF176FF8D5925241,379394,2019,201925068975.0,0411,2019-08-24,07:10:00,B,M,21,ankle,N,N,N,400 BLOCK E WYOMING AV,0,2705831.38484322,261393.48008965,25,0,1,0,40.02070742,-75.11698741
0101000020E61000005B7C8647CDC752C065B6D8AB17004440,0101000020110F000063174C0889E65FC11C1A5FD0FF8F5241,379395,2019,201925082331.0,0300,2019-10-11,21:15:00,W,M,34,hand,N,N,N,400 BLOCK E Ontario St,1,2704671.53151989,254075.48816398,25,0,1,0,40.00072239,-75.12190426
0101000020E61000000AD6389B0EC952C0E0ECBD9578004440,0101000020110F0000B972ABD6AAE85FC1DC2290436B905241,379396,2019,201925082426.0,0411,2019-10-12,03:03:00,W,M,18,leg,N,N,N,700 BLOCK W Russell St,1,2699147.61573046,254989.52964298,25,0,1,0,40.00367996,-75.1415165
0101000020E61000000AD6389B0EC952C0E0ECBD9578004440,0101000020110F0000B972ABD6AAE85FC1DC2290436B905241,379397,2019,201925082426.0,0111,2019-10-12,03:03:00,W,M,22,multi,N,N,N,700 BLOCK W Russell St,1,2699147.61573046,254989.52964298,25,0,1,1,40.00367996,-75.1415165
0101000020E61000000AD6389B0EC952C0E0ECBD9578004440,0101000020110F0000B972ABD6AAE85FC1DC2290436B905241,379398,2019,201925082426.0,0411,2019-10-12,03:03:00,W,M,50,chest,N,N,N,700 BLOCK W Russell St,1,2699147.61573046,254989.52964298,25,0,1,0,40.00367996,-75.1415165
0101000020E6100000C92EA40520C952C06C001D83A1004440,0101000020110F00007E5BBE6BC8E85FC1648660A498905241,379399,2019,201925069454.0,0411,2019-08-26,00:40:00,B,M,21,leg,N,N,N,800 BLOCK W Tioga St,0,2698836.52711381,255435.52842289,25,0,1,0,40.00492896,-75.14257947
0101000020E61000002411B7960BC952C08895FA4799014440,0101000020110F0000CA2E7DB6A5E85FC12EB2D75FAB915241,379400,2019,201925079165.0,0111,2019-09-30,17:40:00,B,M,36,multi,N,N,N,3900 BLOCK N Darien St,0,2699104.40026572,258199.09802698,25,0,1,1,40.01249027,-75.14133232
0101000020E6100000E6078DE49BC852C0A4CE16EF4BFF4340,0101000020110F0000FF776CFCE7E75FC1495C17F11D8F5241,379401,2019,201925080644.0,0411,2019-10-05,17:12:00,B,M,21,leg,N,N,N,200 BLOCK W Cambria St,0,2701207.18543021,251706.65891214,25,0,1,0,39.99450482,-75.13451494
0101000020E61000000AD6389B0EC952C0E0ECBD9578004440,0101000020110F0000B972ABD6AAE85FC1DC2290436B905241,379402,2019,201925082426.0,0411,2019-10-12,03:03:00,W,F,54,legs,N,N,N,700 BLOCK W Russell St,1,2699147.61573046,254989.52964298,25,0,1,0,40.00367996,-75.1415165
0101000020E6100000DB28993970C852C0CEB7B202CB024440,0101000020110F00007F06D9CF9DE75FC16BC49E6AFE925241,379403,2019,201925070885.0,0411,2019-08-31,06:52:00,W,M,20,multi,N,N,N,4600 BLOCK N 4th St,0,2701658.65992098,261674.99822739,25,0,1,0,40.02182039,-75.13184967
0101000020E6100000044456F125C952C0F3246562A5004440,0101000020110F0000F01D4E7AD2E85FC1DD7579EF9C905241,379404,2019,201925081782.0,0411,2019-10-09,22:49:00,B,M,24,back,N,N,N,800 BLOCK W Tioga St,0,2698734.06603263,255475.56869714,25,0,1,0,40.00504713,-75.14294084
0101000020E6100000F031BB9BA5C852C0210935221CFF4340,0101000020110F0000B957267DF8E75FC17FCC81F3E88E5241,379405,2019,201925082090.0,0411,2019-10-11,02:14:00,B,M,32,back,N,N,N,200 BLOCK W Somerset St,0,2701056.8455078,251170.57468247,25,0,1,0,39.99304607,-75.13510793
,,379809,2020,202002050648.0,411,2020-10-30,07:43:00,B,M,34,Multiple,N,N,N,1100 BLOCK CHELTENHAM ST,0,,,2,0,1,0,,
0101000020E6100000BFA6BD774AC452C05DCD1164CA054440,0101000020110F00001FFA734F92E05FC1AED7B49D51965241,379810,2020,202002051524.0,411,2020-11-05,09:58:00,B,M,25,Multiple,N,N,N,7000 BLOCK SOUDER ST,0,2719541.16943148,270746.71958523,2,0,1,0,40.04523898,-75.06704515
0101000020E6100000BCB6F1069CC552C0159D553490044440,0101000020110F0000F32D5FB0CFE25FC16EFE8C13F5945241,379811,2020,202002052229.0,111,2020-11-10,04:09:00,B,M,38,Chest,N,N,N,5900 BLOCK OXFORD AVE,0,2713880.79853439,267080.93853098,2,0,1,1,40.03565077,-75.08764814
0101000020E6100000F0EF3B9FE4C652C0DC0D47FC2F044440,0101000020110F0000F02E26D7FDE45FC1AFC8BA588A945241,379812,2020,202002054250.0,411,2020-11-23,14:36:00,B,F,17,Leg,N,N,N,600 BLOCK MAYFAIR ST,0,2708299.42977589,265843.10636097,2,0,1,0,40.0327144,-75.10770398
0101000020E6100000F0EF3B9FE4C652C0DC0D47FC2F044440,0101000020110F0000F02E26D7FDE45FC1AFC8BA588A945241,379813,2020,202002054268.0,411,2020-11-23,14:36:00,B,M,21,Multiple,N,N,N,600 BLOCK MAYFAIR ST,0,2708299.42977589,265843.10636097,2,0,1,0,40.0327144,-75.10770398
0101000020E6100000F0EF3B9FE4C652C0DC0D47FC2F044440,0101000020110F0000F02E26D7FDE45FC1AFC8BA588A945241,379814,2020,202002054289.0,411,2020-11-23,14:36:00,W,M,60,Chest,N,N,N,600 BLOCK MAYFAIR ST,1,2708299.42977589,265843.10636097,2,0,1,0,40.0327144,-75.10770398
0101000020E610000024B2B4F879C452C050B41FE705064440,0101000020110F0000706B1300E3E05FC16A56FAA393965241,379815,2020,202002055089.0,411,2020-11-28,20:40:00,B,M,17,Hip,N,N,N,7000 BLOCK CASTOR AVE,0,2718709.71046448,271383.36660589,2,0,1,0,40.04705514,-75.06994455
0101000020E610000024B2B4F879C452C050B41FE705064440,0101000020110F0000706B1300E3E05FC16A56FAA393965241,379816,2020,202002055091.0,411,2020-11-28,20:40:00,B,M,19,Foot,N,N,N,7000 BLOCK CASTOR AVE,0,2718709.71046448,271383.36660589,2,0,1,0,40.04705514,-75.06994455
0101000020E61000006CDB078B90C552C039B1C91204044440,0101000020110F0000DA03A22EBCE25FC1B028A1A359945241,379817,2020,202002055376.0,300,2020-11-30,19:18:00,W,M,57,Leg,N,N,N,900 BLOCK SANGER ST,1,2714123.94962288,265529.72312948,2,0,1,0,40.03137431,-75.08694721
0101000020E6100000EB8D3953D1C552C0152B590435044440,0101000020110F00009C318E382AE35FC114587AED8F945241,379818,2020,202002058369.0,411,2020-12-21,20:30:00,B,M,29,Foot,N,N,N,900 BLOCK BRILL ST,0,2713000.8353993,266040.22342081,2,0,1,0,40.03286795,-75.09090119
0101000020E6100000C238343CA8C652C0E415E35787054440,0101000020110F0000B94B6E4497E45FC10E68BC3B07965241,379819,2020,202002059320.0,0111,2020-12-28,22:58:00,B,M,24,Head,N,N,N,5800 BLOCK RISING SUN AVE,0,2709216.71173397,269689.41395706,2,0,1,1,40.04319285,-75.10401826
0101000020E61000006C461F56ACC552C0993CAFC277044440,0101000020110F0000F6EB5464EBE25FC107DB36F6D9945241,379820,2020,202002059488.0,0111,2020-12-30,07:39:00,B,M,24,Head,N,N,N,1100 BLOCK ROSALIE ST,0,2713610.37650305,266800.91678131,2,0,1,1,40.0349048,-75.08864358
0101000020E6100000F821252CA0C552C05FDCFC755D074440,0101000020110F0000C2A0EDBAD6E25FC19BD75ED410985241,379821,2020,202002046184.0,411,2020-10-03,19:30:00,B,M,21,Shoulder,N,N,N,7000 BLOCK RISING SUN AVE,0,2713569.65578397,275048.95409098,2,0,1,0,40.0575397,-75.08790115
0101000020E61000006BE425C568CA52C0A82CF11D88F54340,0101000020110F0000457022D5F6EA5FC19CDCDA344C845241,379822,2020,202003001524.0,0111,2020-01-07,18:26:00,A,M,31,chest,N,N,N,900 BLOCK Porter St,0,2694143.22875764,223695.96657406,3,1,0,1,39.91821646,-75.16264466
0101000020E6100000FB9ABC3320C552C02BA43EC1AC044440,0101000020110F00008AFD135CFDE15FC1CDB019BF14955241,379823,2020,202002049237.0,411,2020-10-21,22:37:00,W,M,28,Head,N,N,N,6100 BLOCK CASTOR AVE,1,2715986.49018914,267462.0712989,2,0,1,0,40.03652206,-75.08009046
,,379824,2020,202002049239.0,411,2020-10-21,23:04:00,B,M,20,Leg,N,N,N,5500 BLOCK HILL CREEK COURT,0,,,2,0,1,0,,
0101000020E6100000474620C1C1C952C0443B021393F84340,0101000020110F00001691BA23DBE95FC19CC1C7F0AA875241,379825,2020,202003036852.0,0411,2020-07-05,02:34:00,B,M,26,Leg,N,N,N,600 BLOCK SOUTH ST,0,2696746.66679221,232435.81326756,3,0,1,0,39.94198835,-75.15245083
0101000020E6100000474620C1C1C952C0443B021393F84340,0101000020110F00001691BA23DBE95FC19CC1C7F0AA875241,379826,2020,202003036853.0,0411,2020-07-05,02:34:00,B,M,21,Leg,N,N,N,600 BLOCK SOUTH ST,0,2696746.66679221,232435.81326756,3,0,1,0,39.94198835,-75.15245083
0101000020E6100000026FF55A98CA52C0C9893C6A48F54340,0101000020110F000047752AA947EB5FC1ED19A6AA05845241,379827,2020,202003006848.0,0411,2020-01-31,15:15:00,W,M,14,buttocks,N,N,N,2600 BLOCK S Warnock St,0,2693349.63060731,222964.24067532,3,0,1,0,39.91627243,-75.16554903
0101000020E6100000AAB0425FF4C952C0216B3624A8F54340,0101000020110F00001D906C1E31EA5FC1DF5056AB6F845241,379828,2020,202003010692.0,0411,2020-02-18,18:30:00,W,M,23,hand,N,N,N,400 BLOCK Fitzgerald St,0,2696124.67164513,224110.28365882,3,0,1,0,39.91919377,-75.15554029
0101000020E6100000AAB0425FF4C952C0216B3624A8F54340,0101000020110F00001D906C1E31EA5FC1DF5056AB6F845241,379829,2020,202003010706.0,0411,2020-02-18,18:30:00,W,M,19,hip,N,N,N,400 BLOCK Fitzgerald St,0,2696124.67164513,224110.28365882,3,0,1,0,39.91919377,-75.15554029
0101000020E6100000AAB0425FF4C952C0216B3624A8F54340,0101000020110F00001D906C1E31EA5FC1DF5056AB6F845241,379830,2020,202003010707.0,0411,2020-02-18,18:30:00,W,F,23,arm,N,N,N,400 BLOCK Fitzgerald St,0,2696124.67164513,224110.28365882,3,0,1,0,39.91919377,-75.15554029
0101000020E6100000AFD8BA2F82C952C0241FC37CDCF74340,0101000020110F00003C4EBA296FE95FC19DB386B0E0865241,379831,2020,202003020894.0,411,2020-04-08,16:06:00,B,M,29,Hip,N,N,N,200 BLOCK CHRISTIAN ST,0,2697893.89678122,230438.89600156,3,0,1,0,39.93641624,-75.14857095
0101000020E6100000434693CD4DCA52C0CBECDA7B44F74340,0101000020110F0000C8B7B806C9EA5FC1F456065438865241,379832,2020,202003030508.0,421,2020-05-29,06:30:00,W,M,99,Leg,N,N,N,1400 BLOCK S 10TH ST,0,2694459.90791431,228647.39794414,3,0,1,0,39.93177746,-75.16099872
0101000020E61000006FED0A9EFEC952C01A2A31951FF64340,0101000020110F00008DC87B8542EA5FC1EF9C5FF0F3845241,379833,2020,202003039957.0,111,2020-07-24,22:41:00,B,M,24,Multiple,N,N,N,500 BLOCK SNYDER AVE,0,2695910.35481656,225432.38829806,3,0,1,1,39.92283883,-75.15616561
0101000020E6100000826A074C75C452C036E0FB3451064440,0101000020110F00002657660FDBE05FC1E9E11D30E7965241,379834,2020,202002052967.0,411,2020-11-14,22:10:00,B,M,18,Chest,N,N,N,1400 BLOCK FRIENDSHIP ST,0,2718764.14703539,272222.56604298,2,0,1,0,40.04935324,-75.06965924
0101000020E61000006FED0A9EFEC952C01A2A31951FF64340,0101000020110F00008DC87B8542EA5FC1EF9C5FF0F3845241,379835,2020,202003039958.0,111,2020-07-24,22:49:00,B,M,24,Head,N,N,N,500 BLOCK SNYDER AVE,0,2695910.35481656,225432.38829806,3,0,1,1,39.92283883,-75.15616561
0101000020E61000003DCBDA430EC952C0B5B65B58D8F54340,0101000020110F00008E794442AAE85FC1A932A20CA5845241,379836,2020,202003052234.0,111,2020-10-05,13:20:00,B,M,21,Multiple,N,N,N,2100 BLOCK S CHRISTOPHER COLUMBUS BLVD,0,2700046.56340764,224761.9618174,3,0,1,1,39.92066483,-75.14149567
0101000020E610000085EA07F1D8C952C03AB3B85A82084440,0101000020110F00005FE2758602EA5FC1FFE6D4D955995241,380243,2020,202014073627.0,411,2020-12-07,13:36:00,B,M,28,Shoulder,N,N,N,2200 BLOCK WOOSTER ST,0,2695017.03967406,277754.01725039,14,0,1,0,40.0664781,-75.15386606
0101000020E610000065360A41356554C0B44EA61B726B3C40,0101000020110F0000BBCA42A55F5261C14A0167B334314941,380244,2020,202015022883.0,0411,2020-03-11,14:33:00,B,M,23,legs,N,N,N,1800 BLOCK Herbert St,0,711311.91490063,-3975202.88593952,15,0,1,0,28.4197099,-81.58137537
0101000020E61000004C1EECA054CA52C0914DEAB2B5054440,0101000020110F00003B2FC49ED4EA5FC1356DF9A83A965241,380245,2020,202014073704.0,111,2020-12-07,17:09:00,B,M,22,Multiple/Head,N,N,N,5500 BLOCK BLOYD ST,0,2693138.51652822,269728.32824931,14,0,1,1,40.04460751,-75.16141532
0101000020E6100000ADDA773D3FCA52C0881886FAA3064440,0101000020110F0000A20E284AB0EA5FC15F3C080643975241,380246,2020,202014074004.0,411,2020-12-09,16:17:00,B,M,36,Hand,N,N,N,1200 BLOCK E PRICE ST,0,2693426.17835447,272386.86952014,14,0,1,0,40.05187923,-75.16010987
0101000020E610000052335AFDC7C952C00031CF6BE8074440,0101000020110F0000046914BBE5E95FC1AF7AF706AB985241,380247,2020,202014074382.0,111,2020-12-11,14:00:00,B,M,28,Multiple,N,N,N,2000 BLOCK MIDDLETON ST,0,2695356.82180288,276051.98390906,14,0,1,1,40.06178043,-75.1528314
0101000020E610000052335AFDC7C952C00031CF6BE8074440,0101000020110F0000046914BBE5E95FC1AF7AF706AB985241,380248,2020,202014074382.0,3006,2020-12-11,14:00:00,B,M,26,Multiple,N,N,N,2000 BLOCK MIDDLETON ST,0,2695356.82180288,276051.98390906,14,0,1,0,40.06178043,-75.1528314
,,380249,2020,202014076799.0,0411,2020-12-25,19:56:00,B,M,11,Head,N,N,N,BAYNTON & PASTORIOUS STS,0,,,14,0,1,0,,
0101000020E610000050400BF03AC252C0DD53C59616034440,0101000020110F000023A9593F12DD5FC149A1B73C52935241,380250,2020,202015026682.0,411,2020-03-25,11:19:00,B,M,24,Head,N,N,N,7100 BLOCK STATE RD,0,2728787.93473056,263335.03657398,15,0,1,0,40.02412686,-75.03484727
0101000020E61000009326947443CA52C0B72021EB25064440,0101000020110F0000B1612273B7EA5FC1293A1529B7965241,380251,2020,202014077041.0,0411,2020-12-27,14:17:00,B,M,26,Multiple,N,N,N,1000 BLOCK WOODLAWN ST,0,2693395.27487297,270983.94352023,14,0,1,0,40.04803218,-75.16036715
0101000020E6100000FDC19F6546CA52C0309CCEC2DC064440,0101000020110F000081F14172BCEA5FC12212A00682975241,380252,2020,202014075293.0,411,2020-12-16,19:06:00,B,F,77,Hand,N,N,N,5800 BLOCK BRUSH RD,0,2693285.43683806,273014.26524697,14,0,1,0,40.05361209,-75.16054669
0101000020E610000027D8A0AB04CA52C0C3842C665F074440,0101000020110F0000E8519CCD4CEA5FC1C6B1F2FA12985241,380253,2020,202014077269.0,0111,2020-12-28,21:58:00,B,M,24,Multiple,N,N,N,6900 BLOCK RODNEY ST,0,2694365.32181738,274498.89876065,14,0,1,1,40.05759885,-75.15653506
0101000020E6100000B7D9B3426CC552C0657692842F024440,0101000020110F0000C20B798D7EE25FC11F2DADF951925241,380254,2020,202015000135.0,0111,2020-01-01,09:19:00,B,M,27,Multiple,N,N,N,4700 BLOCK Griscom St,0,2714900.98218955,260341.84997506,15,0,1,1,40.01707513,-75.0847327
0101000020E6100000B7D9B3426CC552C0657692842F024440,0101000020110F0000C20B798D7EE25FC11F2DADF951925241,380255,2020,202015000145.0,0111,2020-01-01,09:19:00,B,M,32,Chest,N,N,N,4700 BLOCK Griscom St,0,2714900.98218955,260341.84997506,15,0,1,1,40.01707513,-75.0847327
0101000020E61000004F54DBF276C552C0D9A9C14DA9034440,0101000020110F0000A3291BB590E25FC1A40CCFF5F4935241,380256,2020,202015000187.0,0411,2020-01-01,14:10:00,W,F,32,multi,N,N,N,5300 BLOCK Oxford Ave,1,2714591.64455363,264534.2858159,15,0,1,0,40.02860424,-75.08538505
0101000020E61000009E064EAED0C452C08B7A14F0E3024440,0101000020110F0000DB6EEE4876E15FC121A7D90F1A935241,380257,2020,202015001149.0,0411,2020-01-04,10:20:00,B,M,17,leg,N,N,N,5300 BLOCK Lesher St,0,2717498.71288647,262427.06660515,15,1,0,0,40.02258111,-75.07523687
0101000020E6100000D2FF722D5AC552C0DFA10F3307034440,0101000020110F0000E36038D65FE25FC134AF4C2B41935241,380258,2020,202015004216.0,0411,2020-01-13,18:35:00,B,M,15,leg,N,N,N,1300 BLOCK Dyre St,0,2715137.59096831,262747.82777464,15,0,1,0,40.02365721,-75.083629
0101000020E6100000E9E32D999BC352C09B85877A0B024440,0101000020110F0000F283F14669DF5FC1DEE271022A925241,380259,2020,202015005292.0,0300,2020-01-16,21:43:00,W,M,28,arm,N,N,N,6000 BLOCK Tulip St,1,2722853.09620656,260182.36637014,15,1,0,0,40.0159753,-75.05637197
0101000020E61000006EC29C24C6C952C05C7C442BFBF44340,0101000020110F000084501598E2E95FC13030AF21B0835241,380260,2020,202015007978.0,0111,2020-01-21,07:28:00,B,M,43,head,N,N,N,2700 BLOCK S 3rd St,0,2696972.31693147,222211.44264023,3,0,1,1,39.91391507,-75.15271869
0101000020E61000003A1C02ECC8C252C0B2DA788746034440,0101000020110F00009E75066C03DE5FC1BEFA346887935241,380261,2020,202015012513.0,0411,2020-02-08,13:55:00,B,M,29,leg,N,N,N,6800 BLOCK Torresdale Ave,0,2726345.73292205,263793.24858406,15,0,1,0,40.02558988,-75.0435133
0101000020E61000007AF601ED73C252C0FE431BFC54044440,0101000020110F000052552C0C73DD5FC1DA1F1B63B3945241,380262,2020,202015015419.0,0411,2020-02-17,20:30:00,B,M,18,multi,N,N,N,4300 BLOCK Cottman Ave,0,2727705.59568788,266843.05744506,15,0,1,0,40.03384353,-75.03832555
0101000020E61000006FA83184D0C252C07FB5513AE4024440,0101000020110F00006F9B6B5210DE5FC10A662F621A935241,380263,2020,202015021726.0,0411,2020-03-07,20:15:00,W,F,15,hand,N,N,N,6700 BLOCK Tulip St,0,2726249.45916447,262696.96632782,15,0,1,0,40.02258996,-75.04397683
0101000020E61000006482124D7DC552C0069CE7800B024440,0101000020110F00003D98657F9BE25FC1F1C683092A925241,380264,2020,202015006699.0,0411,2020-01-21,17:20:00,B,M,29,multi,N,N,N,4600 BLOCK Griscom St,0,2714621.87743281,259932.87441506,15,0,1,0,40.01597606,-75.08577277
0101000020E6100000F25D4A5D326554C00744882B676B3C40,0101000020110F0000AAD3FD305D5261C13AA963232A314941,380265,2020,202015012928.0,0111,2020-02-09,20:44:00,B,M,23,head,N,N,N,Robbins & Erdrick St,0,711367.06341238,-3975267.30510202,15,0,1,1,28.419543,-81.581199
